,EFA,"Credited Energy Volume 
Battery MWh Output",Battery SoC,Day Ahead Price (EPEX),GB-ISEM Intraday 1 Price,DA HH Price,SSP,SBP,IDC Price,Imbalance Revenue,Imbalance Charge,DA MW,EPEX DA Revenues,EPEX 30 DA MW,EPEX 30 DA Revenue,IDA1 MW,IDA1 Revenue,IDC MW,IDC Revenue,SFFR Availability,SFFR Clearing Price,SFFR revenues,DCL Availability,DCL Clearing Price,DCL revenues,DCH Availability,DCH Clearing Price,DCH revenues,DML Availability,DML Clearing Price,DML revenues,DMH Availability,DMH Clearing Price,DMH revenues,DRL Availability,DRL Clearing Price,DRL revenues,DRH Availability,DRH Clearing Price,DRH revenues,Physical_Power_MW,Physical_SoC
2025-09-15 17:30:00,5,0.0,,22.65,40.1,32.1,115.9,115.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.96,20.86,0,8.18,0,0,3.44,0,0,8.4,0,0,8.68,0,0,10.01,0,0,11.45,0,0.0,74.98
2025-09-15 18:00:00,5,0.0,,45.0,36.8,33.0,115.9,115.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.96,20.86,0,8.48,0,0,0.92,0,0,12.91,0,0,3.03,0,0,18.95,0,0,2.93,0,0.0,74.98
2025-09-15 18:30:00,5,0.0,,45.0,41.0,37.0,115.9,115.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.96,20.86,0,8.48,0,0,0.92,0,0,12.91,0,0,3.03,0,0,18.95,0,0,2.93,0,0.0,74.98
2025-09-15 19:00:00,6,0.0,,56.0,33.62,40.0,119.0,119.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,8.48,0,0,0.92,0,0,12.91,0,0,3.03,0,0,18.95,0,0,2.93,0,0.0,74.98
2025-09-15 19:30:00,6,0.0,,56.0,32.72,36.0,127.0,127.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,8.48,0,0,0.92,0,0,12.91,0,0,3.03,0,0,18.95,0,0,2.93,0,0.0,74.98
2025-09-15 20:00:00,6,0.0,,44.19,43.44,42.4,127.0,127.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,8.48,0,0,0.92,0,0,12.91,0,0,3.03,0,0,18.95,0,0,2.93,0,0.0,74.95
2025-09-15 20:30:00,6,0.0,,44.19,21.52,17.6,122.0,122.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,8.48,0,0,0.92,0,0,12.91,0,0,3.03,0,0,18.95,0,0,2.93,0,0.0,74.95
2025-09-15 21:00:00,6,0.0,,15.0,32.0,33.0,122.0,122.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,8.48,0,0,0.92,0,0,12.91,0,0,3.03,0,0,18.95,0,0,2.93,0,0.0,74.95
2025-09-15 21:30:00,6,0.0,,15.0,13.0,3.0,115.9,115.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,8.48,0,0,0.92,0,0,12.91,0,0,3.03,0,0,18.95,0,0,2.93,0,0.0,74.93
2025-09-15 22:00:00,6,0.0,,-0.1,22.9,9.62,65.87,65.87,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,1.1,0,0,2.72,0,0,3.26,0,0,2.61,0,0,3.15,0,0,4.03,0,0.0,74.93
2025-09-15 22:30:00,6,0.0,,-0.1,1.6,-2.2,-6.45,-6.45,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,1.1,0,0,2.72,0,0,3.26,0,0,2.61,0,0,3.15,0,0,4.03,0,0.0,74.93
2025-09-15 23:00:00,1,0.0,,0.12,12.65,6.72,-4.6,-4.6,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.1,0,0,2.72,0,0,3.26,0,0,2.61,0,0,3.15,0,0,4.03,0,0.0,74.93
2025-09-15 23:30:00,1,0.0,,0.12,0.33,-1.92,-5.33,-5.33,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.1,0,0,2.72,0,0,3.26,0,0,2.61,0,0,3.15,0,0,4.03,0,0.0,74.93
2025-09-16 00:00:00,1,0.0,,0.0,4.2,-2.0,-11.35,-11.35,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.1,0,0,2.72,0,0,3.26,0,0,2.61,0,0,3.15,0,0,4.03,0,0.0,74.93
2025-09-16 00:30:00,1,0.0,,0.0,4.21,0.27,-7.6,-7.6,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.1,0,0,2.72,0,0,3.26,0,0,2.61,0,0,3.15,0,0,4.03,0,0.0,74.93
2025-09-16 01:00:00,1,0.0,,-0.94,0.0,-2.0,-9.67,-9.67,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.1,0,0,2.72,0,0,3.26,0,0,2.61,0,0,3.15,0,0,4.03,0,0.0,74.93
2025-09-16 01:30:00,1,0.0,,-0.94,0.1,1.0,-7.78,-7.78,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.1,0,0,2.72,0,0,3.26,0,0,2.61,0,0,3.15,0,0,4.03,0,0.0,74.93
2025-09-16 02:00:00,1,0.0,,-1.34,-0.6,-0.73,-17.35,-17.35,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,2.25,0,0,3.56,0,0,4.32,0,0,5.77,0,0,4.83,0,0,8.15,0,0.0,74.93
2025-09-16 02:30:00,1,0.0,,-1.34,-2.0,-1.67,-17.35,-17.35,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,2.25,0,0,3.56,0,0,4.32,0,0,5.77,0,0,4.83,0,0,8.15,0,0.0,74.93
2025-09-16 03:00:00,2,0.0,,-1.64,-2.0,0.33,-17.35,-17.35,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.05,7.175,0,2.25,0,0,3.56,0,0,4.32,0,0,5.77,0,0,4.83,0,0,8.15,0,0.0,74.93
2025-09-16 03:30:00,2,0.0,,-1.64,-2.0,-2.11,-17.35,-17.35,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.05,7.175,0,2.25,0,0,3.56,0,0,4.32,0,0,5.77,0,0,4.83,0,0,8.15,0,0.0,74.9
2025-09-16 04:00:00,2,0.0,,-2.2,-1.59,-0.95,-14.19,-14.19,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.05,7.175,0,2.25,0,0,3.56,0,0,4.32,0,0,5.77,0,0,4.83,0,0,8.15,0,0.0,74.9
2025-09-16 04:30:00,2,0.0,,-2.2,-2.41,-0.35,-14.19,-14.19,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.05,7.175,0,2.25,0,0,3.56,0,0,4.32,0,0,5.77,0,0,4.83,0,0,8.15,0,0.0,74.9
2025-09-16 05:00:00,2,0.0,,-0.4,0.1,4.1,0.88,0.88,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.05,7.175,0,2.25,0,0,3.56,0,0,4.32,0,0,5.77,0,0,4.83,0,0,8.15,0,0.0,74.9
2025-09-16 05:30:00,2,0.0,,-0.4,12.0,4.6,-11.35,-11.35,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.05,7.175,0,2.25,0,0,3.56,0,0,4.32,0,0,5.77,0,0,4.83,0,0,8.15,0,0.0,74.88
2025-09-16 06:00:00,2,0.0,,14.4,12.0,0.0,24.73,24.73,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.05,7.175,0,3.3,0,0,2.5,0,0,7.91,0,0,2.52,0,0,10.91,0,0,3.47,0,0.0,74.88
2025-09-16 06:30:00,2,0.0,,14.4,46.0,44.0,24.73,24.73,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,2.05,7.175,0,3.3,0,0,2.5,0,0,7.91,0,0,2.52,0,0,10.91,0,0,3.47,0,0.0,74.88
2025-09-16 07:00:00,3,0.0,,24.06,36.0,25.0,31.44,31.44,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,8.77,30.695,0,3.3,0,0,2.5,0,0,7.91,0,0,2.52,0,0,10.91,0,0,3.47,0,0.0,74.88
2025-09-16 07:30:00,3,0.0,,24.06,40.0,40.0,105.0,105.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,8.77,30.695,0,3.3,0,0,2.5,0,0,7.91,0,0,2.52,0,0,10.91,0,0,3.47,0,0.0,74.88
2025-09-16 08:00:00,3,0.0,,22.5,26.85,32.0,63.34,63.34,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,8.77,30.695,0,3.3,0,0,2.5,0,0,7.91,0,0,2.52,0,0,10.91,0,0,3.47,0,0.0,74.88
2025-09-16 08:30:00,3,0.001,,22.5,11.35,14.5,48.05,48.05,,0.0,0.04805,0,,0.0,0.0,0.0,0.0,0,0,6,8.77,26.31,0,3.3,0,0,2.5,0,0,7.91,0,0,2.52,0,0,10.91,0,0,3.47,0,0.0,74.88
2025-09-16 09:00:00,3,0.0,,14.1,16.69,21.0,-17.35,-17.35,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,8.77,17.54,0,3.3,0,0,2.5,0,0,7.91,0,0,2.52,0,0,10.91,0,0,3.47,0,-0.00094,74.78
2025-09-16 09:30:00,3,0.0,,14.1,0.7,2.0,-13.77,-13.77,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,8.77,26.31,0,3.3,0,0,2.5,0,0,7.91,0,0,2.52,0,0,10.91,0,0,3.47,0,0.00174,74.58
2025-09-16 10:00:00,3,0.0,,7.0,3.68,6.98,-9.29,-9.29,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,8.77,30.695,0,2.52,0,0,3.86,0,0,4.43,0,0,4.03,0,0,4.31,0,0,6.79,0,0.00172,74.46
2025-09-16 10:30:00,3,0.0,,7.0,-2.0,1.62,7.67,7.67,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,8.77,30.695,0,2.52,0,0,3.86,0,0,4.43,0,0,4.03,0,0,4.31,0,0,6.79,0,0.0017433333333333,74.28
2025-09-16 11:00:00,4,1.754,,4.0,-1.16,1.57,-11.64,-11.64,,-20.41656,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,2.77,5.54,0,2.52,0,0,3.86,0,0,4.43,0,0,4.03,0,0,4.31,0,0,6.79,0,0.00179,74.13
2025-09-16 11:30:00,4,0.055,,4.0,-0.9,-2.0,3.16,3.16,,0.0,0.1738,0,,0.0,0.0,0.0,0.0,0,0,6,2.77,8.31,0,2.52,0,0,3.86,0,0,4.43,0,0,4.03,0,0,4.31,0,0,6.79,0,-3.3300666666666667,90.62
2025-09-16 12:00:00,4,0.126,,4.0,3.18,4.0,-2.53,-2.53,,-0.31878,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,2.77,4.155,0,2.52,0,0,3.86,0,0,4.43,0,0,4.03,0,0,4.31,0,0,6.79,0,-0.1176133333333333,91.12
2025-09-16 12:30:00,4,0.0,,4.0,1.72,2.69,9.72,9.72,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,2.77,4.155,0,2.52,0,0,3.86,0,0,4.43,0,0,4.03,0,0,4.31,0,0,6.79,0,-0.2256333333333333,92.04
2025-09-16 13:00:00,4,0.0,,3.95,7.0,10.04,62.0,62.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,2.77,5.54,0,2.52,0,0,3.86,0,0,4.43,0,0,4.03,0,0,4.31,0,0,6.79,0,0.0013933333333333,91.92
2025-09-16 13:30:00,4,0.002,,3.95,3.6,5.36,42.92,42.92,,0.0,0.08584,0,,0.0,0.0,0.0,0.0,0,0,1,2.77,1.385,0,2.52,0,0,3.86,0,0,4.43,0,0,4.03,0,0,4.31,0,0,6.79,0,0.0007433333333333,91.82
2025-09-16 14:00:00,4,0.0,,2.62,12.32,7.75,7.75,7.75,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,2.77,4.155,0,7.93,0,0,6.57,0,0,8.42,0,0,9.98,0,0,18.88,0,0,15.72,0,-0.0009633333333333,91.72
2025-09-16 14:30:00,4,0.0,,2.62,3.3,2.59,13.37,13.37,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,2.77,4.155,0,7.93,0,0,6.57,0,0,8.42,0,0,9.98,0,0,18.88,0,0,15.72,0,0.0013533333333333,91.62
2025-09-16 15:00:00,5,0.0,,5.74,5.64,1.3,26.57,26.57,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,5.98,14.95,0,7.93,0,0,6.57,0,0,8.42,0,0,9.98,0,0,18.88,0,0,15.72,0,0.0006133333333333,91.49
2025-09-16 15:30:00,5,0.0,,5.74,18.0,25.9,84.15,84.15,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,5.98,14.95,0,7.93,0,0,6.57,0,0,8.42,0,0,9.98,0,0,18.88,0,0,15.72,0,0.0013499999999999,91.39
2025-09-16 16:00:00,5,0.0,,37.49,32.0,14.4,43.72,43.72,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,5.98,11.96,0,7.93,0,0,6.57,0,0,8.42,0,0,9.98,0,0,18.88,0,0,15.72,0,0.00147,91.29
2025-09-16 16:30:00,5,0.0,,37.49,57.44,54.65,60.84,60.84,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,5.98,14.95,0,7.93,0,0,6.57,0,0,8.42,0,0,9.98,0,0,18.88,0,0,15.72,0,0.0014833333333333,91.17
2025-09-16 17:00:00,5,0.0,,78.04,78.17,78.0,53.9,53.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,5.98,17.94,0,7.93,0,0,6.57,0,0,8.42,0,0,9.98,0,0,18.88,0,0,15.72,0,0.00156,90.97
2025-09-16 17:30:00,5,0.0,,78.04,105.61,101.65,32.0,32.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,5.98,17.94,0,7.93,0,0,6.57,0,0,8.42,0,0,9.98,0,0,18.88,0,0,15.72,0,0.0014733333333333,90.85
2025-09-16 18:00:00,5,0.0,,102.73,103.41,94.0,52.05,52.05,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,5.98,17.94,0,5.98,0,0,1.13,0,0,10.43,0,0,0.86,0,0,26.23,0,0,-6.31,0,0.00144,90.72
2025-09-16 18:30:00,5,0.0,,102.73,101.25,102.72,120.0,120.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,5.98,20.93,0,5.98,0,0,1.13,0,0,10.43,0,0,0.86,0,0,26.23,0,0,-6.31,0,0.00129,90.57
2025-09-16 19:00:00,6,0.0,,105.02,109.56,104.49,122.0,122.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.98,0,0,1.13,0,0,10.43,0,0,0.86,0,0,26.23,0,0,-6.31,0,0.0013133333333333,90.45
2025-09-16 19:30:00,6,0.0,,105.02,107.84,110.0,114.0,114.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.98,0,0,1.13,0,0,10.43,0,0,0.86,0,0,26.23,0,0,-6.31,0,0.0013766666666666,90.32
2025-09-16 20:00:00,6,0.0,,103.1,101.2,105.15,91.37,91.37,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.98,0,0,1.13,0,0,10.43,0,0,0.86,0,0,26.23,0,0,-6.31,0,0.0014366666666666,90.2
2025-09-16 20:30:00,6,0.0,,103.1,83.22,94.0,59.0,59.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.98,0,0,1.13,0,0,10.43,0,0,0.86,0,0,26.23,0,0,-6.31,0,0.0013633333333333,90.05
2025-09-16 21:00:00,6,0.0,,88.82,89.05,85.6,60.0,60.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.98,0,0,1.13,0,0,10.43,0,0,0.86,0,0,26.23,0,0,-6.31,0,0.0014066666666666,89.93
2025-09-16 21:30:00,6,0.0,,88.82,67.32,80.17,60.5,60.5,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.98,0,0,1.13,0,0,10.43,0,0,0.86,0,0,26.23,0,0,-6.31,0,0.0014933333333333,89.78
2025-09-16 22:00:00,6,0.0,,76.52,69.13,77.6,111.0,111.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,1.6,0,0,1.34,0,0,3.34,0,0,0.9,0,0,12.02,0,0,-6.15,0,0.0015566666666666,89.63
2025-09-16 22:30:00,6,0.0,,76.52,50.26,56.0,74.45,74.45,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,1.6,0,0,1.34,0,0,3.34,0,0,0.9,0,0,12.02,0,0,-6.15,0,0.00172,89.48
2025-09-16 23:00:00,1,0.0,,73.67,80.0,82.0,104.0,104.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.6,0,0,1.34,0,0,3.34,0,0,0.9,0,0,12.02,0,0,-6.15,0,0.0016166666666666,89.36
2025-09-16 23:30:00,1,0.0,,73.67,71.1,80.0,85.68,85.68,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.6,0,0,1.34,0,0,3.34,0,0,0.9,0,0,12.02,0,0,-6.15,0,0.00163,89.23
2025-09-17 00:00:00,1,0.0,,70.1,68.53,73.56,76.01,76.01,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.6,0,0,1.34,0,0,3.34,0,0,0.9,0,0,12.02,0,0,-6.15,0,0.0015666666666666,89.09
2025-09-17 00:30:00,1,0.0,,70.1,60.0,69.24,74.24,74.24,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.6,0,0,1.34,0,0,3.34,0,0,0.9,0,0,12.02,0,0,-6.15,0,0.0015433333333333,88.91
2025-09-17 01:00:00,1,0.0,,69.58,64.0,72.24,69.31,69.31,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.6,0,0,1.34,0,0,3.34,0,0,0.9,0,0,12.02,0,0,-6.15,0,0.0015066666666666,88.79
2025-09-17 01:30:00,1,0.0,,69.58,60.0,69.99,68.11,68.11,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.6,0,0,1.34,0,0,3.34,0,0,0.9,0,0,12.02,0,0,-6.15,0,0.0016033333333333,88.61
2025-09-17 02:00:00,1,0.0,,67.53,66.27,72.2,69.23,69.23,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.8,0,0,2.86,0,0,4.73,0,0,2.31,0,0,13.42,0,0,-2.22,0,0.0014766666666666,88.51
2025-09-17 02:30:00,1,0.0,,67.53,62.65,64.0,68.92,68.92,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,1.8,0,0,2.86,0,0,4.73,0,0,2.31,0,0,13.42,0,0,-2.22,0,0.0015933333333333,88.37
2025-09-17 03:00:00,2,0.0,,64.0,61.68,60.06,102.95,102.95,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.8,0,0,2.86,0,0,4.73,0,0,2.31,0,0,13.42,0,0,-2.22,0,0.00161,88.17
2025-09-17 03:30:00,2,0.0,,64.0,60.16,56.0,50.5,50.5,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.8,0,0,2.86,0,0,4.73,0,0,2.31,0,0,13.42,0,0,-2.22,0,0.0016499999999999,88.04
2025-09-17 04:00:00,2,0.0,,63.87,59.21,71.8,50.12,50.12,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.8,0,0,2.86,0,0,4.73,0,0,2.31,0,0,13.42,0,0,-2.22,0,0.0016733333333333,87.92
2025-09-17 04:30:00,2,0.0,,63.87,58.68,67.0,48.54,48.54,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.8,0,0,2.86,0,0,4.73,0,0,2.31,0,0,13.42,0,0,-2.22,0,0.0016433333333333,87.74
2025-09-17 05:00:00,2,0.0,,68.94,60.0,69.16,47.9,47.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.8,0,0,2.86,0,0,4.73,0,0,2.31,0,0,13.42,0,0,-2.22,0,0.00172,87.62
2025-09-17 05:30:00,2,0.0,,68.94,61.92,65.0,42.23,42.23,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,1.8,0,0,2.86,0,0,4.73,0,0,2.31,0,0,13.42,0,0,-2.22,0,0.0014866666666666,87.47
2025-09-17 06:00:00,2,0.0,,92.55,80.17,82.95,102.31,102.31,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,4.9,0,0,0.71,0,0,8.56,0,0,0.59,0,0,17.71,0,0,-6.15,0,0.0016733333333333,87.32
2025-09-17 06:30:00,2,0.0,,92.55,90.0,94.0,115.0,115.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,4.9,0,0,0.71,0,0,8.56,0,0,0.59,0,0,17.71,0,0,-6.15,0,0.0015433333333333,87.15
2025-09-17 07:00:00,3,0.0,,98.6,93.0,95.7,113.75,113.75,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.0,24.5,0,4.9,0,0,0.71,0,0,8.56,0,0,0.59,0,0,17.71,0,0,-6.15,0,0.0018633333333333,86.98
2025-09-17 07:30:00,3,0.0,,98.6,98.0,99.0,121.0,121.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.0,24.5,0,4.9,0,0,0.71,0,0,8.56,0,0,0.59,0,0,17.71,0,0,-6.15,0,0.00195,86.85
2025-09-17 08:00:00,3,0.0,,98.76,97.23,97.13,123.5,123.5,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.0,24.5,0,4.9,0,0,0.71,0,0,8.56,0,0,0.59,0,0,17.71,0,0,-6.15,0,0.00217,86.68
2025-09-17 08:30:00,3,0.0,,98.76,91.0,92.9,115.0,115.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.0,24.5,0,4.9,0,0,0.71,0,0,8.56,0,0,0.59,0,0,17.71,0,0,-6.15,0,0.0019666666666666,86.53
2025-09-17 09:00:00,3,0.0,,86.45,90.0,103.86,110.0,110.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.0,24.5,0,4.9,0,0,0.71,0,0,8.56,0,0,0.59,0,0,17.71,0,0,-6.15,0,0.0022366666666666,86.35
2025-09-17 09:30:00,3,0.0,,86.45,87.38,97.34,98.16,98.16,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,7.0,21.0,0,4.9,0,0,0.71,0,0,8.56,0,0,0.59,0,0,17.71,0,0,-6.15,0,0.0022733333333333,86.2
2025-09-17 10:00:00,3,0.0,,76.19,74.04,78.0,34.53,34.53,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,7.0,21.0,0,2.54,0,0,2.16,0,0,6.5,0,0,3.0,0,0,13.29,0,0,-2.59,0,0.00181,86.03
2025-09-17 10:30:00,3,0.0,,76.19,63.38,71.3,31.36,31.36,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.0,24.5,0,2.54,0,0,2.16,0,0,6.5,0,0,3.0,0,0,13.29,0,0,-2.59,0,0.00209,85.88
2025-09-17 11:00:00,4,0.0,,69.93,65.6,76.0,22.91,22.91,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,4.5,15.75,0,2.54,0,0,2.16,0,0,6.5,0,0,3.0,0,0,13.29,0,0,-2.59,0,0.0020566666666666,85.76
2025-09-17 11:30:00,4,0.0,,69.93,65.72,77.93,34.33,34.33,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.5,13.5,0,2.54,0,0,2.16,0,0,6.5,0,0,3.0,0,0,13.29,0,0,-2.59,0,0.00197,85.58
2025-09-17 12:00:00,4,1.301,,57.42,57.01,63.12,18.44,18.44,,23.99044,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.5,13.5,0,2.54,0,0,2.16,0,0,6.5,0,0,3.0,0,0,13.29,0,0,-2.59,0,0.0023366666666666,85.43
2025-09-17 12:30:00,4,0.868,,57.42,55.01,56.91,31.94,31.94,,27.72392,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.5,13.5,0,2.54,0,0,2.16,0,0,6.5,0,0,3.0,0,0,13.29,0,0,-2.59,0,-2.4912566666666667,96.73
2025-09-17 13:00:00,4,0.0,,46.0,50.94,51.73,30.91,30.91,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.5,13.5,0,2.54,0,0,2.16,0,0,6.5,0,0,3.0,0,0,13.29,0,0,-2.59,0,-1.63966,99.7
2025-09-17 13:30:00,4,0.0,,46.0,45.25,50.0,4.0,4.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.5,13.5,0,2.54,0,0,2.16,0,0,6.5,0,0,3.0,0,0,13.29,0,0,-2.59,0,0.0019933333333333,99.6
2025-09-17 14:00:00,4,0.0,,44.0,46.51,49.24,-1.0,-1.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,4.5,11.25,0,4.5,0,0,3.59,0,0,6.59,0,0,7.23,0,0,16.5,0,0,2.48,0,0.00205,99.5
2025-09-17 14:30:00,4,0.0,,44.0,46.51,47.9,21.49,21.49,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,4.5,11.25,0,4.5,0,0,3.59,0,0,6.59,0,0,7.23,0,0,16.5,0,0,2.48,0,0.0018533333333333,99.38
2025-09-17 15:00:00,5,0.0,,46.37,46.5,55.0,29.55,29.55,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,6.02,18.06,0,4.5,0,0,3.59,0,0,6.59,0,0,7.23,0,0,16.5,0,0,2.48,0,0.0020866666666666,99.28
2025-09-17 15:30:00,5,0.0,,46.37,56.15,58.78,35.08,35.08,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,6.02,18.06,0,4.5,0,0,3.59,0,0,6.59,0,0,7.23,0,0,16.5,0,0,2.48,0,0.0020633333333333,99.08
2025-09-17 16:00:00,5,0.0,,68.0,57.0,51.0,33.27,33.27,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,6.02,18.06,0,4.5,0,0,3.59,0,0,6.59,0,0,7.23,0,0,16.5,0,0,2.48,0,0.0019466666666666,98.98
2025-09-17 16:30:00,5,0.0,,68.0,62.0,69.76,42.92,42.92,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,6.02,18.06,0,4.5,0,0,3.59,0,0,6.59,0,0,7.23,0,0,16.5,0,0,2.48,0,0.0019966666666666,98.83
2025-09-17 17:00:00,5,0.0,,87.09,75.42,73.3,62.08,62.08,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,6.02,18.06,0,4.5,0,0,3.59,0,0,6.59,0,0,7.23,0,0,16.5,0,0,2.48,0,0.0020533333333333,98.71
